Year,Date,Subregion,Habitat,SiteID,Site_name,StationID,sciName,Count,BLH,PBL,PAL,BBD,WBD,WPX,WPL,DSD,SCT,RTL,RBD,YBD,UNK
2021,5/6/2021,MK,P,34,West Turtle Shoal,342,Stephanocoenia intersepta,36,0,4,3,0,0,0,0,11,0,0,0,0,3
2021,5/6/2021,MK,P,34,West Turtle Shoal,342,Undaria agaricites complex,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,5/6/2021,MK,P,34,West Turtle Shoal,343,Colpophyllia natans,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,5/6/2021,MK,P,34,West Turtle Shoal,343,Diploria labyrinthiformis,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,5/6/2021,MK,P,34,West Turtle Shoal,343,Eusmilia fastigiata,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,5/6/2021,MK,P,34,West Turtle Shoal,343,Montastraea cavernosa,13,0,0,0,0,0,0,0,0,1,0,0,0,0
2021,5/6/2021,MK,P,34,West Turtle Shoal,343,Orbicella faveolata,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2021,5/6/2021,MK,P,34,West Turtle Shoal,343,Porites astreoides,37,0,0,1,0,0,0,0,0,0,0,0,0,1
2021,5/6/2021,MK,P,34,West Turtle Shoal,343,Porites porites,33,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,5/6/2021,MK,P,34,West Turtle Shoal,343,Siderastrea siderea,93,0,0,6,0,0,0,0,0,0,0,0,0,7
2021,5/6/2021,MK,P,34,West Turtle Shoal,343,Stephanocoenia intersepta,33,0,0,0,0,0,0,0,9,0,0,0,0,0
2021,5/6/2021,MK,P,34,West Turtle Shoal,343,Undaria agaricites complex,22,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,5/6/2021,MK,P,34,West Turtle Shoal,344,Diploria labyrinthiformis,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,5/6/2021,MK,P,34,West Turtle Shoal,344,Montastraea cavernosa,22,0,0,1,0,0,0,0,0,0,0,0,0,0
2021,5/6/2021,MK,P,34,West Turtle Shoal,344,Porites astreoides,10,0,0,3,0,0,0,0,0,0,0,0,0,0
2021,5/6/2021,MK,P,34,West Turtle Shoal,344,Porites porites,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,5/6/2021,MK,P,34,West Turtle Shoal,344,Siderastrea siderea,41,0,1,19,0,0,0,0,5,0,0,0,0,2
2021,5/6/2021,MK,P,34,West Turtle Shoal,344,Stephanocoenia intersepta,22,0,0,0,0,0,0,0,4,0,0,0,0,2
2021,5/4/2021,MK,P,35,Dustan Rocks,351,Colpophyllia natans,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,5/4/2021,MK,P,35,Dustan Rocks,351,Montastraea cavernosa,11,0,0,0,0,0,0,0,0,1,0,0,0,0
2021,5/4/2021,MK,P,35,Dustan Rocks,351,Orbicella faveolata,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,5/4/2021,MK,P,35,Dustan Rocks,351,Porites astreoides,45,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,5/4/2021,MK,P,35,Dustan Rocks,351,Siderastrea radians,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,5/4/2021,MK,P,35,Dustan Rocks,351,Siderastrea siderea,41,0,1,0,0,0,0,0,0,0,0,0,0,2
2021,5/4/2021,MK,P,35,Dustan Rocks,351,Stephanocoenia intersepta,12,0,0,0,0,0,0,0,4,0,0,0,0,0
2021,5/4/2021,MK,P,35,Dustan Rocks,352,Colpophyllia natans,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,5/4/2021,MK,P,35,Dustan Rocks,352,Montastraea cavernosa,10,0,0,3,0,0,0,0,0,0,0,0,0,0
2021,5/4/2021,MK,P,35,Dustan Rocks,352,Porites astreoides,36,0,0,2,0,0,0,0,0,0,0,0,0,1
2021,5/4/2021,MK,P,35,Dustan Rocks,352,Porites porites,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,5/4/2021,MK,P,35,Dustan Rocks,352,Siderastrea siderea,39,0,1,13,0,0,0,0,0,0,0,0,0,3
2021,5/4/2021,MK,P,35,Dustan Rocks,352,Stephanocoenia intersepta,11,0,0,0,0,0,0,0,4,0,0,0,0,0
2021,5/4/2021,MK,P,35,Dustan Rocks,353,Colpophyllia natans,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,5/4/2021,MK,P,35,Dustan Rocks,353,Dichocoenia stokesii,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,5/4/2021,MK,P,35,Dustan Rocks,353,Montastraea cavernosa,12,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,5/4/2021,MK,P,35,Dustan Rocks,353,Orbicella faveolata,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,5/4/2021,MK,P,35,Dustan Rocks,353,Porites astreoides,31,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,5/4/2021,MK,P,35,Dustan Rocks,353,Siderastrea radians,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,5/4/2021,MK,P,35,Dustan Rocks,353,Siderastrea siderea,45,0,0,0,0,0,0,0,1,0,0,0,0,2
2021,5/4/2021,MK,P,35,Dustan Rocks,353,Stephanocoenia intersepta,28,0,0,0,0,0,0,0,7,0,0,0,0,0
2021,5/4/2021,MK,P,35,Dustan Rocks,353,Undaria agaricites complex,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,5/4/2021,MK,P,35,Dustan Rocks,354,Colpophyllia natans,4,0,0,1,0,0,0,0,0,1,0,0,0,0
2021,5/4/2021,MK,P,35,Dustan Rocks,354,Dichocoenia stokesii,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,5/4/2021,MK,P,35,Dustan Rocks,354,Diploria labyrinthiformis,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,5/4/2021,MK,P,35,Dustan Rocks,354,Montastraea cavernosa,25,0,0,2,0,0,0,0,0,1,0,0,0,0
2021,5/4/2021,MK,P,35,Dustan Rocks,354,Orbicella annularis complex,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,5/4/2021,MK,P,35,Dustan Rocks,354,Orbicella faveolata,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,5/4/2021,MK,P,35,Dustan Rocks,354,Porites astreoides,27,0,0,0,0,0,0,0,0,0,0,0,0,1
2021,5/4/2021,MK,P,35,Dustan Rocks,354,Porites porites,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,5/4/2021,MK,P,35,Dustan Rocks,354,Siderastrea radians,3,0,1,0,0,0,0,0,0,0,0,0,0,0
2021,5/4/2021,MK,P,35,Dustan Rocks,354,Siderastrea siderea,60,0,1,4,0,0,0,0,2,0,0,0,0,1
2021,5/4/2021,MK,P,35,Dustan Rocks,354,Solenastrea bournoni,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,5/4/2021,MK,P,35,Dustan Rocks,354,Stephanocoenia intersepta,30,0,0,0,0,0,0,0,12,0,0,0,0,0
2021,5/4/2021,MK,P,35,Dustan Rocks,354,Undaria agaricites complex,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,7/14/2021,LK,P,36,West Washer Women,361,Colpophyllia natans,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,7/14/2021,LK,P,36,West Washer Women,361,Montastraea cavernosa,14,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,7/14/2021,LK,P,36,West Washer Women,361,Mycetophyllia lamarckiana,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,7/14/2021,LK,P,36,West Washer Women,361,Orbicella faveolata,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,7/14/2021,LK,P,36,West Washer Women,361,Porites astreoides,11,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,7/14/2021,LK,P,36,West Washer Women,361,Siderastrea siderea,43,0,1,0,0,0,0,0,1,0,0,0,0,0
2021,7/14/2021,LK,P,36,West Washer Women,361,Stephanocoenia intersepta,29,0,0,1,0,0,0,0,2,0,0,0,0,0
2021,7/14/2021,LK,P,36,West Washer Women,362,Colpophyllia natans,4,0,0,1,0,0,0,0,0,0,0,0,0,1
2021,7/14/2021,LK,P,36,West Washer Women,362,Montastraea cavernosa,10,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,7/14/2021,LK,P,36,West Washer Women,362,Mussa angulosa,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,7/14/2021,LK,P,36,West Washer Women,362,Orbicella faveolata,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,7/14/2021,LK,P,36,West Washer Women,362,Porites astreoides,23,0,0,0,0,0,0,0,0,0,0,0,0,2
2021,7/14/2021,LK,P,36,West Washer Women,362,Porites porites,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,7/14/2021,LK,P,36,West Washer Women,362,Siderastrea siderea,44,0,0,2,0,0,0,0,0,0,0,0,0,1
2021,7/14/2021,LK,P,36,West Washer Women,362,Stephanocoenia intersepta,29,0,0,0,0,0,0,0,5,0,0,0,0,1
2021,7/14/2021,LK,P,36,West Washer Women,362,Undaria agaricites complex,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,7/14/2021,LK,P,36,West Washer Women,363,Colpophyllia natans,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,7/14/2021,LK,P,36,West Washer Women,363,Montastraea cavernosa,26,0,0,0,0,0,0,0,1,0,0,0,0,0
2021,7/14/2021,LK,P,36,West Washer Women,363,Mycetophyllia aliciae,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,7/14/2021,LK,P,36,West Washer Women,363,Mycetophyllia ferox,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,7/14/2021,LK,P,36,West Washer Women,363,Mycetophyllia lamarckiana,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,7/14/2021,LK,P,36,West Washer Women,363,Orbicella faveolata,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,7/14/2021,LK,P,36,West Washer Women,363,Porites astreoides,21,0,0,0,0,0,0,0,0,0,0,0,0,1
2021,7/14/2021,LK,P,36,West Washer Women,363,Porites porites,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,7/14/2021,LK,P,36,West Washer Women,363,Siderastrea radians,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,7/14/2021,LK,P,36,West Washer Women,363,Siderastrea siderea,47,0,0,7,0,0,0,0,1,1,0,0,0,1
2021,7/14/2021,LK,P,36,West Washer Women,363,Stephanocoenia intersepta,35,0,0,0,0,0,0,0,1,1,0,0,0,0
2021,7/14/2021,LK,P,36,West Washer Women,363,Undaria agaricites complex,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,7/14/2021,LK,P,36,West Washer Women,364,Colpophyllia natans,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,7/14/2021,LK,P,36,West Washer Women,364,Montastraea cavernosa,16,0,0,0,0,0,0,0,0,0,0,0,0,1
2021,7/14/2021,LK,P,36,West Washer Women,364,Orbicella faveolata,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,7/14/2021,LK,P,36,West Washer Women,364,Porites astreoides,14,0,0,1,0,0,0,0,0,0,0,0,0,2
2021,7/14/2021,LK,P,36,West Washer Women,364,Porites porites,3,0,0,0,0,0,0,0,0,0,0,0,0,1
2021,7/14/2021,LK,P,36,West Washer Women,364,Siderastrea radians,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,7/14/2021,LK,P,36,West Washer Women,364,Siderastrea siderea,45,0,0,5,0,0,0,0,0,0,0,0,0,10
2021,7/14/2021,LK,P,36,West Washer Women,364,Stephanocoenia intersepta,31,0,0,0,0,0,0,0,0,0,0,0,0,1
2021,7/19/2021,LK,P,37,Western Head,371,Dichocoenia stokesii,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,7/19/2021,LK,P,37,Western Head,371,Madracis decactis,7,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,7/19/2021,LK,P,37,Western Head,371,Montastraea cavernosa,14,0,0,0,0,0,0,0,0,3,0,0,0,1
2021,7/19/2021,LK,P,37,Western Head,371,Oculina diffusa,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2021,7/19/2021,LK,P,37,Western Head,371,Orbicella faveolata,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,7/19/2021,LK,P,37,Western Head,371,Porites astreoides,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,7/19/2021,LK,P,37,Western Head,371,Siderastrea siderea,46,0,0,2,0,0,0,0,0,4,0,0,0,2
2021,7/19/2021,LK,P,37,Western Head,371,Stephanocoenia intersepta,32,0,0,2,0,0,0,0,2,0,0,0,0,0
2021,7/19/2021,LK,P,37,Western Head,372,Madracis decactis,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,7/19/2021,LK,P,37,Western Head,372,Montastraea cavernosa,7,0,1,0,0,0,0,0,0,1,0,0,0,0
2021,7/19/2021,LK,P,37,Western Head,372,Porites astreoides,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,7/19/2021,LK,P,37,Western Head,372,Siderastrea siderea,30,0,3,8,0,0,0,0,0,1,0,0,0,4
2021,7/19/2021,LK,P,37,Western Head,372,Stephanocoenia intersepta,21,0,4,6,0,0,0,0,0,0,0,0,0,2
2021,7/19/2021,LK,P,37,Western Head,373,Agaricia lamarcki,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,7/19/2021,LK,P,37,Western Head,373,Montastraea cavernosa,20,0,0,0,0,0,0,0,0,1,0,0,0,1
2021,7/19/2021,LK,P,37,Western Head,373,Oculina diffusa,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,7/19/2021,LK,P,37,Western Head,373,Porites astreoides,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,7/19/2021,LK,P,37,Western Head,373,Siderastrea siderea,37,0,0,1,0,0,0,0,1,1,0,0,0,1
2021,7/19/2021,LK,P,37,Western Head,373,Stephanocoenia intersepta,24,0,0,0,0,0,0,0,3,0,0,0,0,0
2021,7/19/2021,LK,P,37,Western Head,374,Dichocoenia stokesii,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,7/19/2021,LK,P,37,Western Head,374,Montastraea cavernosa,11,0,0,1,0,0,0,0,0,2,0,0,0,0
2021,7/19/2021,LK,P,37,Western Head,374,Phyllangia americana,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,7/19/2021,LK,P,37,Western Head,374,Porites astreoides,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,7/19/2021,LK,P,37,Western Head,374,Siderastrea siderea,46,0,3,4,0,0,0,0,0,1,0,0,0,2
2021,7/19/2021,LK,P,37,Western Head,374,Stephanocoenia intersepta,36,0,0,6,0,0,0,0,0,0,0,0,0,0
2021,7/17/2021,LK,P,38,Cliff Green,381,Montastraea cavernosa,10,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,7/17/2021,LK,P,38,Cliff Green,381,Orbicella faveolata,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,7/17/2021,LK,P,38,Cliff Green,381,Porites astreoides,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,7/17/2021,LK,P,38,Cliff Green,381,Siderastrea siderea,74,0,0,7,0,0,0,0,4,7,0,0,0,1
2021,7/17/2021,LK,P,38,Cliff Green,381,Solenastrea bournoni,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,7/17/2021,LK,P,38,Cliff Green,381,Stephanocoenia intersepta,55,0,0,0,0,0,0,0,10,0,0,0,0,1
2021,7/17/2021,LK,P,38,Cliff Green,382,Montastraea cavernosa,9,0,0,0,0,0,0,0,0,1,0,0,0,0
2021,7/17/2021,LK,P,38,Cliff Green,382,Orbicella faveolata,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,7/17/2021,LK,P,38,Cliff Green,382,Porites astreoides,9,0,0,1,0,0,0,0,0,0,0,0,0,1
2021,7/17/2021,LK,P,38,Cliff Green,382,Siderastrea siderea,78,0,0,5,0,0,0,0,0,2,0,0,0,0
2021,7/17/2021,LK,P,38,Cliff Green,382,Stephanocoenia intersepta,45,0,0,1,0,0,0,0,0,0,0,0,0,0
2021,7/17/2021,LK,P,38,Cliff Green,383,Montastraea cavernosa,13,0,0,0,0,0,0,0,0,1,0,0,0,2
2021,7/17/2021,LK,P,38,Cliff Green,383,Orbicella faveolata,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,7/17/2021,LK,P,38,Cliff Green,383,Porites astreoides,7,0,1,0,0,0,0,0,0,0,0,0,0,0
2021,7/17/2021,LK,P,38,Cliff Green,383,Siderastrea siderea,110,0,2,9,0,0,0,0,0,0,0,0,0,12
2021,7/17/2021,LK,P,38,Cliff Green,383,Stephanocoenia intersepta,59,0,1,3,0,0,0,0,1,0,0,0,0,2
2021,7/17/2021,LK,P,38,Cliff Green,384,Montastraea cavernosa,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,7/17/2021,LK,P,38,Cliff Green,384,Orbicella faveolata,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2021,7/17/2021,LK,P,38,Cliff Green,384,Porites astreoides,10,0,0,0,0,0,0,0,0,0,0,0,0,2
2021,7/17/2021,LK,P,38,Cliff Green,384,Siderastrea siderea,76,0,2,11,0,0,0,0,0,0,0,0,0,13
2021,7/17/2021,LK,P,38,Cliff Green,384,Stephanocoenia intersepta,52,0,1,0,0,0,0,0,1,0,0,0,0,3
2021,7/21/2021,LK,BCP,39,Smith Shoal,391,Cladocora arbuscula,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2021,7/21/2021,LK,BCP,39,Smith Shoal,391,Montastraea cavernosa,2,0,0,1,0,0,0,0,0,0,0,0,0,0
2021,7/21/2021,LK,BCP,39,Smith Shoal,391,Oculina diffusa,16,0,14,1,0,0,0,0,0,0,0,0,0,0
2021,7/21/2021,LK,BCP,39,Smith Shoal,391,Porites astreoides,168,0,5,4,0,0,0,0,0,0,0,0,0,26
2021,7/21/2021,LK,BCP,39,Smith Shoal,391,Siderastrea siderea,4,0,1,0,0,0,0,0,0,0,0,0,0,0
2021,7/21/2021,LK,BCP,39,Smith Shoal,391,Stephanocoenia intersepta,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2021,7/21/2021,LK,BCP,39,Smith Shoal,391,Undaria agaricites complex,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,7/21/2021,LK,BCP,39,Smith Shoal,392,Cladocora arbuscula,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,7/21/2021,LK,BCP,39,Smith Shoal,392,Montastraea cavernosa,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,7/21/2021,LK,BCP,39,Smith Shoal,392,Oculina diffusa,38,0,20,10,0,0,0,0,0,0,0,0,0,1
2021,7/21/2021,LK,BCP,39,Smith Shoal,392,Phyllangia americana,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,7/21/2021,LK,BCP,39,Smith Shoal,392,Porites astreoides,51,0,0,0,0,0,0,0,0,0,0,0,0,4
2021,7/21/2021,LK,BCP,39,Smith Shoal,392,Siderastrea siderea,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,7/21/2021,LK,BCP,39,Smith Shoal,392,Stephanocoenia intersepta,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,7/21/2021,LK,BCP,39,Smith Shoal,393,Cladocora arbuscula,3,0,2,0,0,0,0,0,0,0,0,0,0,0
2021,7/21/2021,LK,BCP,39,Smith Shoal,393,Montastraea cavernosa,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,7/21/2021,LK,BCP,39,Smith Shoal,393,Oculina diffusa,20,1,7,5,0,0,0,0,0,0,0,0,0,0
2021,7/21/2021,LK,BCP,39,Smith Shoal,393,Porites astreoides,30,0,0,0,0,0,0,0,0,0,0,0,0,2
2021,7/21/2021,LK,BCP,39,Smith Shoal,393,Siderastrea siderea,3,0,0,1,0,0,0,0,0,0,0,0,0,0
2021,7/21/2021,LK,BCP,39,Smith Shoal,393,Undaria agaricites complex,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,7/21/2021,LK,BCP,39,Smith Shoal,394,Cladocora arbuscula,2,0,1,0,0,0,0,0,0,0,0,0,0,0
2021,7/21/2021,LK,BCP,39,Smith Shoal,394,Montastraea cavernosa,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,7/21/2021,LK,BCP,39,Smith Shoal,394,Oculina diffusa,65,0,46,6,0,0,0,0,0,0,0,0,0,0
2021,7/21/2021,LK,BCP,39,Smith Shoal,394,Porites astreoides,42,0,2,1,0,0,0,0,0,0,0,0,0,5
2021,7/21/2021,LK,BCP,39,Smith Shoal,394,Siderastrea siderea,7,0,0,1,0,0,0,0,0,0,0,0,0,2
2021,7/21/2021,LK,BCP,39,Smith Shoal,394,Stephanocoenia intersepta,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,7/21/2021,LK,BCP,39,Smith Shoal,394,Undaria agaricites complex,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,7/20/2021,LK,P,40,Jaap Reef,401,Orbicella faveolata,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,7/20/2021,LK,P,40,Jaap Reef,401,Siderastrea radians,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,7/20/2021,LK,P,40,Jaap Reef,401,Siderastrea siderea,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,7/20/2021,LK,P,40,Jaap Reef,401,Stephanocoenia intersepta,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,7/20/2021,LK,P,40,Jaap Reef,402,Montastraea cavernosa,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,7/20/2021,LK,P,40,Jaap Reef,402,Orbicella faveolata,10,0,0,1,0,0,0,0,0,0,0,0,0,0
2021,7/20/2021,LK,P,40,Jaap Reef,402,Porites astreoides,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,7/20/2021,LK,P,40,Jaap Reef,402,Siderastrea radians,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,7/20/2021,LK,P,40,Jaap Reef,402,Siderastrea siderea,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,7/20/2021,LK,P,40,Jaap Reef,402,Stephanocoenia intersepta,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,7/20/2021,LK,P,40,Jaap Reef,403,Montastraea cavernosa,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,7/20/2021,LK,P,40,Jaap Reef,403,Orbicella faveolata,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,7/20/2021,LK,P,40,Jaap Reef,403,Porites astreoides,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,7/20/2021,LK,P,40,Jaap Reef,403,Porites porites,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,7/20/2021,LK,P,40,Jaap Reef,403,Pseudodiploria clivosa,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,7/20/2021,LK,P,40,Jaap Reef,403,Siderastrea radians,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,7/20/2021,LK,P,40,Jaap Reef,403,Siderastrea siderea,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,7/20/2021,LK,P,40,Jaap Reef,403,Stephanocoenia intersepta,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2021,7/20/2021,LK,P,40,Jaap Reef,404,Orbicella faveolata,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,7/20/2021,LK,P,40,Jaap Reef,404,Porites astreoides,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,7/20/2021,LK,P,40,Jaap Reef,404,Siderastrea siderea,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,6/15/2021,UK,OS,50,Carysfort Shallow,501,Porites astreoides,60,0,0,1,0,0,0,0,0,0,0,0,0,0
2021,6/15/2021,UK,OS,50,Carysfort Shallow,501,Undaria agaricites complex,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,6/15/2021,UK,OS,50,Carysfort Shallow,502,Porites astreoides,38,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,6/15/2021,UK,OS,50,Carysfort Shallow,502,Undaria agaricites complex,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,6/15/2021,UK,OS,50,Carysfort Shallow,503,Porites astreoides,50,0,1,0,0,0,0,0,0,0,0,0,0,0
2021,6/15/2021,UK,OS,50,Carysfort Shallow,503,Siderastrea siderea,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,6/15/2021,UK,OS,50,Carysfort Shallow,503,Undaria agaricites complex,13,0,0,5,0,0,0,0,0,0,0,0,0,0
2021,6/15/2021,UK,OS,50,Carysfort Shallow,504,Porites astreoides,58,0,0,1,0,0,0,0,0,0,0,0,0,16
2021,6/15/2021,UK,OS,50,Carysfort Shallow,504,Undaria agaricites complex,27,0,0,0,0,0,0,0,0,0,0,0,0,2
2021,6/13/2021,UK,OS,51,Grecian Rocks,511,Orbicella annularis complex,3,0,0,1,0,0,0,0,0,0,0,0,0,0
2021,6/13/2021,UK,OS,51,Grecian Rocks,511,Orbicella faveolata,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,6/13/2021,UK,OS,51,Grecian Rocks,511,Porites astreoides,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,6/13/2021,UK,OS,51,Grecian Rocks,511,Porites porites,7,0,3,0,0,0,0,0,0,0,0,0,0,0
2021,6/13/2021,UK,OS,51,Grecian Rocks,511,Pseudodiploria strigosa,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,6/13/2021,UK,OS,51,Grecian Rocks,511,Siderastrea siderea,5,0,0,1,0,0,0,0,0,0,0,0,0,0
2021,6/13/2021,UK,OS,51,Grecian Rocks,511,Undaria agaricites complex,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,6/13/2021,UK,OS,51,Grecian Rocks,512,Porites astreoides,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,6/13/2021,UK,OS,51,Grecian Rocks,512,Porites porites,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,6/13/2021,UK,OS,51,Grecian Rocks,512,Siderastrea siderea,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2021,6/13/2021,UK,OS,51,Grecian Rocks,513,Helioseris cucullata,2,0,0,1,0,0,0,0,0,0,0,0,0,0
2021,6/13/2021,UK,OS,51,Grecian Rocks,513,Orbicella annularis complex,2,0,0,1,0,0,0,0,0,0,0,0,0,0
2021,6/13/2021,UK,OS,51,Grecian Rocks,513,Orbicella faveolata,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2021,6/13/2021,UK,OS,51,Grecian Rocks,513,Porites astreoides,11,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,6/13/2021,UK,OS,51,Grecian Rocks,513,Porites porites,10,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,6/13/2021,UK,OS,51,Grecian Rocks,513,Siderastrea siderea,28,0,0,1,0,0,0,0,0,0,0,0,0,4
2021,6/13/2021,UK,OS,51,Grecian Rocks,513,Stephanocoenia intersepta,3,0,0,0,0,0,0,0,0,0,0,0,0,1
2021,6/13/2021,UK,OS,51,Grecian Rocks,513,Undaria agaricites complex,23,0,0,0,0,0,0,0,0,0,0,0,0,1
2021,6/13/2021,UK,OS,51,Grecian Rocks,514,Montastraea cavernosa,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,6/13/2021,UK,OS,51,Grecian Rocks,514,Porites astreoides,24,0,0,6,0,0,0,0,0,0,0,0,0,0
