Year,Date,Subregion,Habitat,SiteID,Site_name,StationID,Acropora_cervicornis,Acropora_palmata,Acropora_prolifera,Agaricia_fragilis,Agaricia_lamarcki,Cladocor_arbuscula,Colpophyllia_natans,Dendrogyra_cylindrus,Dichocoenia_stokesii,Diploria_labyrinthiformis,Eusmilia_fastigiata,Favia_fragum,Helioseris_cucullata,Isophyllia_rigida,Isophyllia_sinuosa,Madracis_aurentenra,Madracis_decactis,Madracis_pharensis,Madracis_scenaria,Madracis_sp,Manicina_areolata,Meandrina_meandrites,Millepora_complanata,Montastraea_cavernosa,Mussa_angulosa,Mycetophyllia_aliciae,Mycetophyllia_danaana,Mycetophyllia_ferox,Mycetophyllia_lamarckiana,Mycetophyllia_sp,Oculina_diffusa,Oculina_robusta,Orbicella_annularis_complex,Orbicella_faveolata,Orbicella_franksi,Phyllangia_americana,Porites_astreoides,Porites_branneri,Porites_porites,Pseudodiploria_clivosa,Pseudodiploria_strigosa,Scleractinia,Scolymia_cubensis,Scolymia_lacera,Siderastrea_radians,Siderastrea_siderea,Solenastrea_bournoni,Solenastrea_hyades,Stephanocoenia_intersepta,Undaria_agaricites_complex
2021,7/20/2021,LK,OD,78,Eastern Sambo Deep,783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,38,0,0,20,3
2021,7/20/2021,LK,OD,78,Eastern Sambo Deep,784,0,0,0,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,6,0,0,0,0,0,0,0,0,43,1,0,27,1
2021,7/16/2021,LK,OD,79,Western Sambo Deep,791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0,1,0,0,0,0,22,0,0,7,7
2021,7/15/2021,LK,OD,79,Western Sambo Deep,792,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,4,0,0,0,0,0,0,0,0,23,0,0,5,3
2021,7/16/2021,LK,OD,79,Western Sambo Deep,793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,12,0,3,0,0,0,0,0,0,19,0,0,0,6
2021,7/16/2021,LK,OD,79,Western Sambo Deep,794,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,32,0,0,2,5
2021,7/19/2021,LK,OD,80,Rock Key Deep,801,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,1,0,0,49,0,0,8,6
2021,7/19/2021,LK,OD,80,Rock Key Deep,802,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,1,0,0,0,1,32,0,0,14,0
2021,7/19/2021,LK,OD,80,Rock Key Deep,803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,32,0,0,7,6
2021,7/19/2021,LK,OD,80,Rock Key Deep,804,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,4,50,0,0,12,4
2021,7/15/2021,LK,OD,81,Sand Key Deep,811,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,1,32,0,0,6,5
2021,7/15/2021,LK,OD,81,Sand Key Deep,812,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2,0,0,0,0,0,0,32,0,0,7,5
2021,7/15/2021,LK,OD,81,Sand Key Deep,813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,3,0,0,0,0,0,0,16,0,0,2,0
2021,7/15/2021,LK,OD,81,Sand Key Deep,814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,1,0,1,0,0,0,0,25,0,0,1,0
2022,5/16/2022,LK,BCP,18,Content Keys,181,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,1,0,0,0
2022,5/16/2022,LK,BCP,18,Content Keys,182,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,2,6,0,0,1,0
2022,5/16/2022,LK,BCP,18,Content Keys,183,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0
2022,5/16/2022,LK,BCP,18,Content Keys,184,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,6,0,0,1,0
2022,7/14/2022,UK,P,21,Two Patches,211,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,1,0,0,0,3,17,0,0,4,15
2022,7/14/2022,UK,P,21,Two Patches,212,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,11,20,1,0,3,10
2022,7/14/2022,UK,P,21,Two Patches,213,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,2,0,0,0,1,0,0,19,0,0,2,27
2022,7/14/2022,UK,P,21,Two Patches,214,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,3,0,3,0,0,0,0,0,4,36,2,0,2,6
2022,7/16/2022,UK,P,22,Burr Fish,221,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,19,0,0,0,2,0,0,0,5,44,1,0,5,6
2022,7/16/2022,UK,P,22,Burr Fish,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,20,0,0,0,0,0,0,0,6,29,0,0,6,11
2022,7/16/2022,UK,P,22,Burr Fish,223,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,38,0,0,0,0,0,0,0,4,51,0,0,10,31
2022,7/16/2022,UK,P,22,Burr Fish,224,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,2,0,8,0,0,0,0,0,0,0,2,42,0,0,2,2
2022,5/14/2022,MK,P,23,Rawa Reef,231,0,0,0,0,0,0,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,2,1,0,8,0,5,0,2,0,0,0,1,52,0,0,14,2
2022,5/14/2022,MK,P,23,Rawa Reef,232,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,1,0,0,8,0,3,0,0,0,0,0,1,44,0,0,14,4
2022,5/14/2022,MK,P,23,Rawa Reef,233,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,5,0,0,6,0,1,0,2,0,0,0,3,88,0,0,23,0
2022,5/14/2022,MK,P,23,Rawa Reef,234,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,2,0,0,9,0,8,0,0,0,0,0,0,61,0,0,20,9
2022,5/16/2022,MK,P,24,Thor,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,43,0,12,0,0,0,0,0,2,22,0,0,16,0
2022,5/16/2022,MK,P,24,Thor,242,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,49,0,13,0,0,0,0,0,0,38,0,0,24,3
2022,5/16/2022,MK,P,24,Thor,243,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,57,0,15,0,1,0,0,0,2,58,0,0,26,3
2022,5/16/2022,MK,P,24,Thor,244,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,45,0,4,0,0,0,0,0,0,59,0,0,22,1
2022,6/10/2022,LK,P,25,Wonderland,251,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,9,0,2,0,0,0,0,0,0,26,0,0,1,0
2022,6/10/2022,LK,P,25,Wonderland,252,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,5,4,0,0,7,0,1,0,0,0,0,0,0,14,0,0,6,0
2022,6/10/2022,LK,P,25,Wonderland,253,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,2,0,0,15,0,1,0,0,0,0,0,0,32,0,0,17,0
2022,6/10/2022,LK,P,25,Wonderland,254,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,11,4,0,0,9,0,0,0,0,0,0,0,2,33,0,0,12,0
2022,6/14/2022,LK,P,26,Red Dun Reef,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11,0,0,0,0,1,0,0,0,0,0,3,0,10,0,0,0,0,0,1,0,0,58,0,0,40,0
2022,6/14/2022,LK,P,26,Red Dun Reef,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,62,0,0,38,0
2022,6/14/2022,LK,P,26,Red Dun Reef,263,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,53,1,0,32,1
2022,6/14/2022,LK,P,26,Red Dun Reef,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,1,3,0,0,8,0,0,0,0,0,1,0,0,70,1,0,39,3
2022,7/18/2022,UK,P,30,Turtle,301,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,1,0,0,20,0,5,0,1,0,0,0,0,53,0,0,5,4
2022,7/18/2022,UK,P,30,Turtle,302,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,0,17,0,0,0,0,0,0,31,1,0,2,9
2022,7/18/2022,UK,P,30,Turtle,303,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,6,0,6,0,1,0,0,0,0,16,0,0,7,12
2022,7/18/2022,UK,P,30,Turtle,304,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,23,0,8,0,0,0,0,0,0,35,1,0,6,20
2022,7/14/2022,UK,P,32,Porter Patch,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,1,0,0,0,2,10,0,0,2,4
2022,7/14/2022,UK,P,32,Porter Patch,322,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,10,0,0,0,0,0,1,13,1,0,0,1
2022,7/14/2022,UK,P,32,Porter Patch,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,16,0,0,0,0,0,1,16,0,0,1,0
2022,7/14/2022,UK,P,32,Porter Patch,324,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6,0,0,0,0,0,1,20,0,0,1,13
2022,9/13/2022,UK,P,33,Admiral,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1,0,0,0,1,6,0,0,0,0
2022,9/14/2022,UK,P,33,Admiral,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,1,3,0,0,0,1
2022,9/14/2022,UK,P,33,Admiral,333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,14,0,0,0,0,0,0,0,9,8,0,0,0,0
2022,9/13/2022,UK,P,33,Admiral,334,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,0,0,0,0,0,10,10,0,0,0,1
2022,5/14/2022,MK,P,34,West Turtle Shoal,341,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,12,0,2,0,0,1,0,0,0,0,2,1,0,41,0,15,0,1,0,0,0,1,91,0,0,40,10
2022,5/14/2022,MK,P,34,West Turtle Shoal,342,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0,29,0,28,0,0,0,0,0,1,86,0,0,38,8
2022,5/14/2022,MK,P,34,West Turtle Shoal,343,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,2,0,0,0,0,1,0,0,26,0,32,0,0,0,1,0,0,99,0,0,31,16
2022,5/14/2022,MK,P,34,West Turtle Shoal,344,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,11,0,2,0,0,0,0,0,0,49,0,0,20,0
2022,5/11/2022,MK,P,35,Dustan Rocks,351,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,1,0,0,0,0,1,0,0,48,0,0,0,0,0,0,0,2,44,0,0,12,0
2022,5/11/2022,MK,P,35,Dustan Rocks,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,41,0,0,0,0,0,0,0,2,28,0,0,8,0
2022,5/11/2022,MK,P,35,Dustan Rocks,353,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,4,0,0,30,0,0,0,0,0,0,0,2,36,2,0,21,2
2022,5/11/2022,MK,P,35,Dustan Rocks,354,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,1,2,0,0,34,0,6,0,0,0,0,0,1,60,2,0,33,3
2022,6/11/2022,LK,P,36,West Washer Women,361,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,1,0,0,0,0,3,1,0,15,0,2,0,0,0,0,0,0,46,0,0,26,0
2022,6/11/2022,LK,P,36,West Washer Women,362,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,1,0,0,0,0,4,0,0,26,0,8,0,0,0,0,0,0,67,0,0,41,4
2022,6/11/2022,LK,P,36,West Washer Women,363,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,1,0,1,0,0,0,0,0,3,0,0,25,0,12,0,0,0,0,0,0,50,0,0,42,3
2022,6/11/2022,LK,P,36,West Washer Women,364,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,1,0,0,0,0,1,0,0,16,0,2,0,0,0,0,0,1,41,0,0,34,0
2022,6/15/2022,LK,P,37,Western Head,371,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,39,0,0,32,0
2022,6/15/2022,LK,P,37,Western Head,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,24,0,0,22,0
2022,6/15/2022,LK,P,37,Western Head,373,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,35,0,0,18,0
2022,6/15/2022,LK,P,37,Western Head,374,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,40,0,0,30,0
2022,6/7/2022,LK,P,38,Cliff Green,381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,95,0,0,63,0
2022,6/7/2022,LK,P,38,Cliff Green,382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,85,0,0,49,0
2022,6/7/2022,LK,P,38,Cliff Green,383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,84,0,0,48,0
2022,6/7/2022,LK,P,38,Cliff Green,384,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,77,0,0,52,0
2022,6/12/2022,LK,BCP,39,Smith Shoal,391,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,11,0,0,0,0,0,146,0,0,0,0,0,0,0,0,2,0,0,2,1
2022,6/11/2022,LK,BCP,39,Smith Shoal,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,23,0,0,0,0,0,40,0,0,0,0,0,0,0,0,2,1,0,1,0
2022,6/12/2022,LK,BCP,39,Smith Shoal,393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,18,0,0,0,0,0,13,0,0,0,0,0,0,0,0,3,0,0,0,1
2022,6/12/2022,LK,BCP,39,Smith Shoal,394,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,53,1,0,0,0,0,28,0,0,0,0,0,0,0,1,4,0,0,4,0
2022,6/10/2022,LK,P,40,Jaap Reef,401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,4,1,0,0,1,0
2022,6/10/2022,LK,P,40,Jaap Reef,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0,0,6,0,0,0,0,0,0,0,0,3,0,0,1,0
2022,6/10/2022,LK,P,40,Jaap Reef,403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,10,0,3,1,0,0,0,0,1,2,0,0,1,0
2022,6/10/2022,LK,P,40,Jaap Reef,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0
2022,7/13/2022,UK,OS,50,Carysfort Shallow,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,1
2022,7/13/2022,UK,OS,50,Carysfort Shallow,502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,1,0,0,0,0,8
2022,7/13/2022,UK,OS,50,Carysfort Shallow,503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,2,0,0,0,0,0,0,1,0,0,0,20
2022,7/13/2022,UK,OS,50,Carysfort Shallow,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,25
2022,7/19/2022,UK,OS,51,Grecian Rocks,511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,6,0,4,0,0,0,0,0,0,4,0,0,0,3
2022,7/12/2022,UK,OS,51,Grecian Rocks,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,2,0,0,0,0
2022,7/12/2022,UK,OS,51,Grecian Rocks,513,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,12,0,12,0,0,0,0,0,1,19,0,0,3,13
2022,7/12/2022,UK,OS,51,Grecian Rocks,514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,25,0,0,0,0,0,0,9,0,0,1,12
2022,7/16/2022,UK,OS,52,Molasses Shallow,521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,13,0,2,0,0,0,0,0,0,2,0,0,0,18
2022,7/16/2022,UK,OS,52,Molasses Shallow,522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,0,0,0,20
2022,7/16/2022,UK,OS,52,Molasses Shallow,523,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,4,0,0,0,0,0,0,11,0,0,0,8
2022,7/16/2022,UK,OS,52,Molasses Shallow,524,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,8,0,0,0,0,0,0,8,0,0,1,24
2022,7/15/2022,UK,OS,53,Conch Shallow,531,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,7,0,0,2,0
2022,7/15/2022,UK,OS,53,Conch Shallow,532,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,2
2022,7/15/2022,UK,OS,53,Conch Shallow,533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,1
2022,7/15/2022,UK,OS,53,Conch Shallow,534,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,3
2022,9/13/2022,MK,OS,54,Alligator Shallow,541,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7,0,0,1,3
2022,9/13/2022,MK,OS,54,Alligator Shallow,542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,2,0,0,0,0
2022,9/13/2022,MK,OS,54,Alligator Shallow,543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,5,0,0,1,0
2022,9/13/2022,MK,OS,54,Alligator Shallow,544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,2,1
2022,5/17/2022,MK,OS,55,Tennessee Shallow,551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,3,1,0,0,0,0
2022,5/17/2022,MK,OS,55,Tennessee Shallow,552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,1,0,0,0,0,4,0,0,1,0
2022,5/17/2022,MK,OS,55,Tennessee Shallow,553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,3,0,0,1,0
